call_id,rep_id,hcp_id,product_id,call_date,call_type,duration_min,samples_given
C008634,R032,H0306,P001,2026-01-31,F2F,35,5
C008635,R032,H0347,P001,2025-06-19,F2F,35,4
C008636,R032,H0111,P001,2026-02-19,F2F,8,5
C008637,R032,H0474,P001,2025-11-26,Virtual,21,6
C008638,R032,H0074,P003,2026-03-31,F2F,22,5
C008639,R032,H0114,P004,2025-08-23,F2F,11,2
C008640,R032,H0140,P003,2025-12-16,Virtual,5,5
C008641,R032,H0114,P001,2026-03-22,F2F,27,4
C008642,R032,H0325,P001,2025-07-28,Virtual,32,5
C008643,R032,H0313,P001,2026-04-27,F2F,34,1
C008644,R032,H0442,P003,2025-08-28,F2F,12,2
C008645,R032,H0398,P004,2026-04-07,Virtual,12,5
C008646,R032,H0423,P001,2025-11-19,Virtual,35,8
C008647,R032,H0074,P003,2025-10-08,F2F,34,2
C008648,R032,H0140,P005,2025-08-25,F2F,9,4
C008649,R032,H0238,P005,2026-02-26,F2F,27,0
C008650,R032,H0451,P003,2025-10-27,F2F,16,0
C008651,R032,H0306,P004,2025-05-31,F2F,18,5
C008652,R032,H0325,P005,2025-07-19,F2F,27,2
C008653,R032,H0419,P005,2025-09-18,F2F,5,1
C008654,R032,H0474,P002,2025-11-30,F2F,31,8
C008655,R032,H0349,P002,2026-03-17,F2F,19,7
C008656,R032,H0349,P004,2026-01-23,F2F,11,8
C008657,R032,H0362,P004,2025-08-03,F2F,17,3
C008658,R032,H0451,P001,2025-10-07,F2F,17,4
C008659,R032,H0086,P005,2025-11-03,F2F,31,2
C008660,R032,H0419,P002,2025-08-31,F2F,24,0
C008661,R032,H0049,P004,2025-07-06,F2F,12,1
C008662,R032,H0054,P001,2025-08-01,F2F,31,0
C008663,R032,H0338,P002,2026-04-06,F2F,28,3
C008664,R032,H0478,P005,2026-01-11,F2F,20,3
C008665,R032,H0478,P005,2026-02-03,F2F,30,6
C008666,R032,H0114,P005,2026-04-23,F2F,12,0
C008667,R032,H0057,P002,2025-07-16,Virtual,17,4
C008668,R032,H0442,P002,2025-10-13,F2F,31,3
C008669,R032,H0306,P002,2025-11-25,Virtual,28,5
C008670,R032,H0003,P005,2025-05-05,F2F,25,0
C008671,R032,H0484,P002,2025-07-11,Virtual,32,2
C008672,R032,H0306,P002,2025-05-14,Virtual,23,1
C008673,R032,H0338,P003,2025-07-17,F2F,18,0
C008674,R032,H0086,P002,2025-06-22,F2F,30,5
C008675,R032,H0347,P002,2025-09-10,Virtual,33,8
C008676,R032,H0003,P004,2026-03-11,F2F,17,3
C008677,R032,H0200,P001,2026-01-16,Virtual,30,0
C008678,R032,H0199,P003,2026-04-03,F2F,35,6
C008679,R032,H0338,P003,2025-06-25,F2F,33,3
C008680,R032,H0189,P002,2025-10-09,Virtual,34,3
C008681,R032,H0311,P005,2025-10-15,F2F,17,8
C008682,R032,H0170,P004,2025-09-14,F2F,28,1
C008683,R032,H0199,P004,2026-02-03,F2F,31,6
C008684,R032,H0170,P002,2025-05-28,F2F,8,8
C008685,R032,H0266,P002,2025-09-17,F2F,31,4
C008686,R032,H0349,P005,2025-08-21,F2F,7,4
C008687,R032,H0306,P005,2026-03-23,Virtual,9,5
C008688,R032,H0055,P005,2026-04-30,F2F,7,0
C008689,R032,H0442,P001,2025-10-04,F2F,21,0
C008690,R032,H0266,P003,2025-11-20,Virtual,34,5
C008691,R032,H0306,P005,2025-09-17,F2F,15,6
C008692,R032,H0003,P004,2025-11-30,Virtual,27,5
C008693,R032,H0478,P002,2025-11-06,F2F,8,1
C008694,R032,H0338,P002,2025-07-11,F2F,21,4
C008695,R032,H0236,P005,2026-02-21,F2F,17,3
C008696,R032,H0398,P004,2026-04-16,Virtual,32,6
C008697,R032,H0423,P002,2025-11-21,Virtual,30,5
C008698,R032,H0049,P005,2026-03-07,Virtual,29,8
C008699,R032,H0044,P005,2025-12-30,Virtual,33,7
C008700,R032,H0086,P003,2025-10-29,F2F,11,1
C008701,R032,H0054,P003,2026-04-07,F2F,26,8
C008702,R032,H0349,P002,2026-02-24,F2F,34,5
C008703,R032,H0474,P001,2025-08-03,Virtual,33,6
C008704,R032,H0409,P005,2025-11-25,Virtual,25,8
C008705,R032,H0111,P004,2025-09-14,F2F,14,0
C008706,R032,H0423,P005,2025-12-30,F2F,5,1
C008707,R032,H0054,P002,2025-11-03,F2F,28,0
C008708,R032,H0306,P001,2026-01-01,F2F,26,1
C008709,R032,H0111,P001,2026-01-01,Virtual,22,7
C008710,R032,H0248,P003,2025-06-11,F2F,27,7
C008711,R032,H0408,P002,2026-01-25,F2F,20,4
C008712,R032,H0325,P002,2026-03-31,F2F,5,0
C008713,R032,H0039,P005,2025-11-30,F2F,6,7
C008714,R032,H0074,P003,2026-04-17,F2F,29,5
C008715,R032,H0409,P005,2026-04-23,F2F,25,3
C008716,R032,H0200,P003,2025-11-01,Virtual,20,4
C008717,R032,H0044,P005,2025-07-12,F2F,12,3
C008718,R032,H0379,P004,2026-02-05,F2F,22,7
C008719,R032,H0244,P001,2025-09-30,F2F,33,2
C008720,R032,H0055,P002,2025-07-22,F2F,25,7
C008721,R032,H0474,P005,2026-04-16,F2F,7,8
C008722,R032,H0074,P002,2025-05-16,F2F,9,4
C008723,R032,H0325,P005,2026-04-07,F2F,31,2
C008724,R032,H0264,P005,2025-08-08,F2F,16,5
C008725,R032,H0484,P003,2025-05-12,F2F,11,8
C008726,R032,H0054,P002,2025-10-21,F2F,18,7
C008727,R032,H0451,P001,2026-03-02,F2F,29,4
C008728,R032,H0379,P003,2025-11-04,F2F,19,1
C008729,R032,H0451,P004,2026-01-13,Virtual,31,5
C008730,R032,H0236,P003,2025-12-10,Virtual,16,4
C008731,R032,H0442,P001,2026-02-15,Virtual,27,4
C008732,R032,H0111,P005,2026-04-13,Virtual,8,7
C008733,R032,H0484,P001,2025-09-10,Virtual,9,6
C008734,R032,H0003,P005,2025-11-02,F2F,14,5
C008735,R032,H0140,P001,2025-08-01,F2F,24,1
C008736,R032,H0189,P004,2025-06-25,F2F,10,6
C008737,R032,H0189,P003,2025-06-22,F2F,19,3
C008738,R032,H0409,P004,2025-08-17,F2F,18,0
C008739,R032,H0264,P002,2026-01-28,F2F,10,7
C008740,R032,H0074,P005,2025-09-11,F2F,6,5
C008741,R032,H0200,P003,2025-09-07,F2F,26,4
C008742,R032,H0272,P002,2026-01-07,F2F,23,8
C008743,R032,H0248,P001,2025-08-19,F2F,7,3
C008744,R032,H0347,P004,2025-11-20,F2F,35,2
C008745,R032,H0338,P004,2025-12-02,F2F,7,4
C008746,R032,H0200,P005,2025-06-20,F2F,20,5
C008747,R032,H0233,P005,2026-01-28,F2F,14,4
C008748,R032,H0207,P004,2026-01-19,Virtual,15,6
C008749,R032,H0044,P001,2025-09-23,F2F,8,6
C008750,R032,H0244,P005,2025-12-28,F2F,7,0
C008751,R032,H0442,P005,2025-11-19,F2F,34,0
C008752,R032,H0409,P005,2025-08-10,F2F,17,4
C008753,R032,H0044,P002,2025-12-19,F2F,31,4
C008754,R032,H0408,P004,2025-05-12,F2F,14,3
C008755,R032,H0349,P003,2025-12-13,F2F,21,3
C008756,R032,H0409,P004,2026-02-04,F2F,19,7
C008757,R032,H0189,P001,2026-02-26,Virtual,8,7
C008758,R032,H0170,P003,2025-08-25,Virtual,13,7
C008759,R033,H0270,P003,2025-11-19,F2F,15,0
C008760,R033,H0153,P003,2025-11-27,F2F,15,0
C008761,R033,H0085,P005,2026-04-01,F2F,22,6
C008762,R033,H0491,P001,2025-06-19,F2F,5,7
C008763,R033,H0410,P001,2025-10-02,F2F,5,0
C008764,R033,H0139,P001,2025-10-01,F2F,30,4
C008765,R033,H0316,P004,2025-10-25,F2F,25,7
C008766,R033,H0073,P001,2026-02-05,Virtual,35,8
C008767,R033,H0158,P001,2026-01-15,F2F,23,7
C008768,R033,H0242,P005,2025-06-03,Virtual,16,7
C008769,R033,H0246,P002,2025-06-09,F2F,14,0
C008770,R033,H0316,P005,2025-08-02,F2F,24,1
C008771,R033,H0300,P003,2025-09-19,F2F,35,8
C008772,R033,H0316,P002,2026-02-27,Virtual,14,8
C008773,R033,H0387,P004,2025-05-31,Virtual,11,4
C008774,R033,H0046,P005,2025-12-08,F2F,23,8
C008775,R033,H0098,P005,2025-11-01,F2F,29,1
C008776,R033,H0479,P003,2025-12-13,Virtual,22,0
C008777,R033,H0105,P002,2025-11-12,Virtual,13,8
C008778,R033,H0479,P005,2026-03-22,Virtual,24,7
C008779,R033,H0242,P004,2025-06-04,F2F,26,5
C008780,R033,H0145,P005,2025-06-30,Virtual,8,8
C008781,R033,H0303,P004,2025-06-18,F2F,16,4
C008782,R033,H0369,P005,2025-10-12,F2F,25,4
C008783,R033,H0252,P001,2026-04-22,F2F,14,3
C008784,R033,H0246,P002,2025-05-31,F2F,21,1
C008785,R033,H0412,P001,2025-05-27,F2F,17,7
C008786,R033,H0356,P002,2025-08-18,F2F,23,3
C008787,R033,H0288,P004,2025-08-20,F2F,7,5
C008788,R033,H0268,P005,2026-03-12,F2F,18,1
C008789,R033,H0388,P004,2026-01-22,F2F,8,5
C008790,R033,H0373,P005,2025-05-05,F2F,17,3
C008791,R033,H0412,P003,2026-02-28,F2F,30,1
C008792,R033,H0268,P001,2025-08-25,F2F,8,8
C008793,R033,H0316,P004,2026-02-13,F2F,25,4
C008794,R033,H0361,P003,2025-05-05,Virtual,31,3
C008795,R033,H0224,P002,2025-08-25,Virtual,23,0
C008796,R033,H0108,P005,2026-03-19,F2F,26,8
C008797,R033,H0171,P001,2025-07-25,F2F,29,5
C008798,R033,H0224,P001,2025-05-23,F2F,27,8
C008799,R033,H0412,P002,2025-11-19,F2F,27,4
C008800,R033,H0309,P005,2025-06-20,F2F,26,5
C008801,R033,H0010,P005,2026-03-25,F2F,5,6
C008802,R033,H0224,P001,2025-06-14,F2F,28,4
C008803,R033,H0479,P005,2025-05-09,F2F,13,5
C008804,R033,H0356,P005,2025-09-29,F2F,26,8
C008805,R033,H0171,P002,2025-12-16,F2F,23,4
C008806,R033,H0361,P005,2025-12-01,F2F,26,8
C008807,R033,H0369,P004,2025-07-04,F2F,6,6
C008808,R033,H0487,P004,2025-10-03,F2F,17,7
C008809,R033,H0268,P005,2025-08-10,F2F,5,8
C008810,R033,H0046,P001,2025-06-28,Virtual,33,7
C008811,R033,H0370,P004,2025-12-05,F2F,5,5
C008812,R033,H0303,P005,2025-11-26,F2F,10,8
C008813,R033,H0422,P005,2026-03-28,F2F,22,7
C008814,R033,H0062,P004,2026-01-28,Virtual,31,6
C008815,R033,H0158,P004,2026-04-07,Virtual,7,0
C008816,R033,H0412,P004,2026-03-24,F2F,16,2
C008817,R033,H0268,P004,2026-01-23,F2F,6,2
C008818,R033,H0309,P004,2026-01-16,F2F,7,6
C008819,R033,H0334,P004,2026-03-08,F2F,9,7
C008820,R033,H0432,P005,2025-09-08,F2F,21,5
C008821,R033,H0432,P003,2025-08-01,F2F,7,8
C008822,R033,H0361,P005,2025-10-05,F2F,31,7
C008823,R033,H0145,P003,2025-07-26,F2F,21,2
C008824,R033,H0268,P005,2025-09-29,F2F,33,5
C008825,R033,H0010,P001,2025-11-03,F2F,7,7
C008826,R033,H0288,P003,2026-01-04,F2F,30,5
C008827,R033,H0108,P005,2025-12-07,F2F,24,8
C008828,R033,H0496,P003,2026-02-02,Virtual,8,5
C008829,R033,H0139,P002,2025-06-23,F2F,14,2
C008830,R033,H0038,P002,2026-04-03,F2F,24,7
C008831,R033,H0046,P005,2026-04-10,F2F,24,7
C008832,R033,H0268,P001,2025-12-27,F2F,26,5
C008833,R033,H0268,P001,2025-05-25,F2F,14,1
C008834,R033,H0212,P003,2025-12-06,F2F,11,0
C008835,R033,H0242,P004,2025-11-21,F2F,15,6
C008836,R033,H0479,P004,2026-04-29,F2F,7,3
C008837,R033,H0105,P003,2026-04-03,Virtual,31,0
C008838,R033,H0292,P001,2025-06-03,F2F,21,2
C008839,R033,H0493,P001,2025-11-15,Virtual,34,1
C008840,R033,H0444,P003,2025-10-24,F2F,25,0
C008841,R033,H0450,P001,2026-03-31,Virtual,18,0
C008842,R033,H0017,P005,2026-03-17,F2F,29,0
C008843,R033,H0309,P001,2025-10-27,Virtual,9,0
C008844,R033,H0303,P002,2025-08-25,F2F,30,2
C008845,R033,H0444,P004,2025-11-28,F2F,35,3
C008846,R033,H0158,P002,2025-11-04,F2F,34,1
C008847,R033,H0017,P002,2025-10-23,F2F,31,7
C008848,R033,H0417,P003,2025-12-02,F2F,9,1
C008849,R033,H0158,P004,2025-10-14,F2F,26,8
C008850,R033,H0038,P002,2026-03-24,Virtual,18,1
C008851,R033,H0309,P005,2026-03-22,F2F,22,1
C008852,R033,H0224,P004,2025-11-04,F2F,26,0
C008853,R033,H0085,P005,2026-04-11,F2F,32,1
C008854,R033,H0268,P002,2025-08-25,F2F,15,1
C008855,R033,H0412,P004,2025-07-27,F2F,27,1
C008856,R033,H0412,P001,2025-10-21,F2F,19,0
C008857,R033,H0171,P001,2025-05-15,F2F,18,1
C008858,R033,H0139,P003,2025-10-01,Virtual,5,6
C008859,R033,H0212,P001,2025-05-07,F2F,22,2
C008860,R033,H0010,P005,2025-10-21,F2F,22,8
C008861,R033,H0010,P004,2026-02-12,F2F,12,4
C008862,R033,H0309,P005,2025-09-28,F2F,23,7
C008863,R033,H0450,P004,2025-10-21,F2F,14,5
C008864,R033,H0046,P001,2026-02-04,Virtual,9,3
C008865,R033,H0309,P001,2025-07-21,F2F,16,8
C008866,R033,H0373,P004,2025-10-30,F2F,27,3
C008867,R033,H0309,P005,2025-12-10,Virtual,23,3
C008868,R033,H0158,P005,2025-11-09,Virtual,21,5
C008869,R033,H0234,P002,2026-03-24,F2F,31,5
C008870,R033,H0234,P003,2025-10-18,Virtual,14,7
C008871,R033,H0145,P001,2025-05-20,F2F,29,3
C008872,R033,H0105,P005,2025-05-27,Virtual,15,2
C008873,R033,H0224,P002,2025-11-18,Virtual,9,4
C008874,R033,H0198,P001,2026-04-10,F2F,33,2
C008875,R033,H0316,P002,2025-11-23,F2F,19,2
C008876,R033,H0105,P004,2026-02-16,F2F,11,8
C008877,R033,H0417,P001,2026-02-02,Virtual,17,0
C008878,R033,H0017,P003,2025-07-08,Virtual,5,6
C008879,R033,H0356,P001,2025-07-22,F2F,14,3
C008880,R033,H0224,P004,2026-02-23,F2F,16,0
C008881,R033,H0373,P004,2025-09-08,F2F,21,8
C008882,R033,H0496,P002,2026-04-17,F2F,6,0
C008883,R033,H0479,P001,2025-08-20,F2F,29,1
C008884,R033,H0361,P005,2025-07-22,Virtual,19,6
C008885,R033,H0133,P005,2025-12-15,F2F,14,4
C008886,R033,H0417,P003,2025-12-19,F2F,20,7
C008887,R033,H0152,P003,2026-03-27,F2F,26,2
C008888,R033,H0303,P002,2026-02-05,F2F,8,1
C008889,R033,H0422,P001,2025-06-08,F2F,25,2
C008890,R033,H0387,P003,2025-12-17,F2F,35,8
C008891,R033,H0105,P003,2025-12-18,F2F,26,1
C008892,R033,H0145,P005,2025-09-19,Virtual,25,5
C008893,R033,H0185,P005,2025-11-01,F2F,30,4
C008894,R033,H0303,P002,2025-09-29,F2F,34,5
C008895,R033,H0288,P005,2026-01-01,F2F,29,8
C008896,R033,H0334,P005,2025-10-13,F2F,24,6
C008897,R033,H0098,P003,2025-08-15,F2F,10,0
C008898,R033,H0158,P001,2026-02-06,F2F,17,1
C008899,R033,H0010,P005,2026-04-16,F2F,31,6
C008900,R033,H0316,P002,2026-01-21,F2F,18,5
C008901,R033,H0496,P003,2026-02-21,F2F,31,7
C008902,R033,H0216,P002,2026-01-22,F2F,22,8
C008903,R033,H0234,P001,2025-08-29,F2F,16,1
C008904,R033,H0108,P005,2026-04-08,Virtual,33,4
C008905,R033,H0487,P005,2026-02-01,F2F,13,8
C008906,R033,H0046,P003,2026-01-04,Virtual,32,7
C008907,R033,H0410,P001,2025-07-02,F2F,16,6
C008908,R033,H0062,P003,2026-01-16,F2F,22,5
C008909,R033,H0139,P001,2026-03-05,Virtual,31,8
C008910,R033,H0085,P003,2025-07-15,F2F,5,1
C008911,R033,H0010,P003,2025-09-13,F2F,7,5
C008912,R033,H0334,P002,2025-10-01,F2F,10,7
C008913,R033,H0139,P005,2026-04-05,Virtual,28,0
C008914,R033,H0085,P001,2025-06-05,Virtual,21,7
C008915,R033,H0334,P002,2026-02-13,Virtual,7,0
C008916,R033,H0108,P001,2025-06-28,F2F,17,4
C008917,R033,H0015,P001,2025-06-10,F2F,10,5
C008918,R033,H0309,P002,2025-09-08,F2F,13,7
C008919,R033,H0432,P005,2026-03-02,Virtual,20,2
C008920,R033,H0046,P003,2026-01-29,Virtual,32,7
C008921,R033,H0145,P005,2025-10-04,F2F,29,0
C008922,R033,H0171,P005,2026-04-15,Virtual,17,4
C008923,R033,H0171,P005,2026-01-11,Virtual,11,7
C008924,R033,H0056,P005,2025-10-14,F2F,20,7
C008925,R033,H0417,P001,2025-07-28,F2F,31,0
C008926,R033,H0105,P001,2026-01-04,F2F,19,1
C008927,R033,H0316,P005,2025-08-24,Virtual,27,3
C008928,R033,H0056,P003,2026-01-17,F2F,29,4
C008929,R033,H0356,P001,2026-04-14,F2F,21,1
C008930,R033,H0234,P003,2026-01-02,Virtual,19,2
C008931,R033,H0017,P002,2025-06-28,F2F,21,3
C008932,R033,H0265,P003,2026-01-24,F2F,34,0
C008933,R033,H0479,P003,2026-02-25,F2F,5,6
C008934,R033,H0450,P001,2026-01-08,F2F,32,8
C008935,R033,H0046,P004,2025-08-19,Virtual,25,0
C008936,R033,H0242,P002,2026-02-20,Virtual,20,3
C008937,R033,H0493,P003,2025-07-12,F2F,26,7
C008938,R033,H0356,P002,2026-02-02,Virtual,16,7
C008939,R033,H0444,P005,2025-11-01,F2F,20,3
C008940,R033,H0198,P001,2025-12-14,F2F,25,0
C008941,R033,H0105,P003,2025-06-29,F2F,12,6
C008942,R033,H0046,P005,2026-02-24,Virtual,35,3
C008943,R033,H0356,P002,2025-10-20,F2F,8,7
C008944,R033,H0038,P002,2026-04-20,Virtual,5,5
C008945,R033,H0309,P003,2025-10-12,F2F,22,7
C008946,R033,H0171,P005,2026-02-04,Virtual,26,0
C008947,R033,H0098,P004,2025-08-16,F2F,34,1
C008948,R033,H0145,P002,2026-01-13,F2F,23,4
C008949,R033,H0303,P004,2025-09-28,F2F,18,1
C008950,R033,H0056,P001,2025-09-05,F2F,10,8
C008951,R033,H0356,P001,2026-02-03,F2F,20,1
C008952,R033,H0085,P005,2026-04-09,F2F,33,6
C008953,R033,H0246,P003,2025-08-13,Virtual,25,7
C008954,R033,H0198,P004,2025-07-21,Virtual,28,1
C008955,R033,H0098,P001,2026-04-21,F2F,31,4
C008956,R033,H0242,P001,2026-02-28,Virtual,13,0
C008957,R033,H0270,P001,2025-12-29,F2F,30,0
C008958,R033,H0412,P005,2026-04-29,F2F,12,4
C008959,R033,H0412,P001,2025-07-28,F2F,21,5
C008960,R033,H0422,P002,2025-05-14,F2F,16,1
C008961,R033,H0158,P003,2026-02-01,F2F,9,2
C008962,R033,H0038,P002,2025-11-25,F2F,20,3
C008963,R033,H0038,P001,2025-11-07,Virtual,12,5
C008964,R033,H0062,P005,2025-11-18,F2F,16,1
C008965,R033,H0288,P001,2026-04-09,F2F,11,6
C008966,R033,H0098,P003,2025-11-24,F2F,6,6
C008967,R033,H0085,P002,2025-05-19,F2F,31,5
C008968,R033,H0056,P004,2026-03-16,F2F,24,4
C008969,R033,H0246,P003,2025-09-08,Virtual,32,3
C008970,R033,H0153,P001,2025-09-03,F2F,12,0
C008971,R033,H0073,P002,2025-07-01,F2F,32,8
C008972,R033,H0158,P001,2025-11-13,Virtual,13,1
C008973,R033,H0158,P001,2025-10-22,F2F,20,2
C008974,R033,H0198,P004,2025-12-17,F2F,9,0
C008975,R033,H0056,P004,2026-03-21,F2F,8,7
C008976,R033,H0017,P005,2025-12-11,F2F,33,6
C008977,R033,H0432,P003,2025-08-22,F2F,13,8
C008978,R033,H0038,P004,2025-07-19,F2F,8,8
C008979,R033,H0496,P002,2025-11-18,F2F,10,5
C008980,R033,H0288,P005,2025-07-29,F2F,7,3
C008981,R033,H0153,P001,2025-05-13,Virtual,9,8
C008982,R033,H0158,P004,2025-05-01,F2F,34,2
C008983,R033,H0242,P002,2025-08-22,F2F,33,0
C008984,R033,H0309,P001,2025-08-13,Virtual,22,5
C008985,R033,H0270,P005,2025-07-12,F2F,5,0
C008986,R033,H0268,P004,2025-09-16,F2F,20,4
C008987,R033,H0062,P003,2025-09-15,Virtual,13,7
C008988,R033,H0412,P002,2026-02-10,Virtual,5,2
C008989,R033,H0105,P002,2026-02-07,Virtual,31,7
C008990,R033,H0015,P002,2025-08-04,F2F,22,4
C008991,R033,H0198,P002,2026-01-30,F2F,18,4
C008992,R033,H0224,P003,2025-12-17,F2F,17,5
C008993,R033,H0303,P005,2025-07-09,Virtual,18,6
C008994,R033,H0153,P001,2025-08-02,F2F,10,3
C008995,R033,H0062,P004,2026-04-04,F2F,24,7
C008996,R033,H0158,P004,2026-04-01,F2F,16,2
C008997,R033,H0198,P003,2025-12-18,F2F,28,1
C008998,R033,H0242,P003,2026-03-20,F2F,27,6
C008999,R033,H0152,P001,2025-07-27,Virtual,5,2
C009000,R033,H0085,P001,2025-05-01,F2F,20,0
C009001,R033,H0387,P002,2025-05-31,F2F,5,0
C009002,R033,H0496,P003,2025-06-15,F2F,6,8
C009003,R033,H0292,P001,2026-02-15,Virtual,31,8
C009004,R033,H0212,P004,2025-05-02,Virtual,32,8
C009005,R033,H0303,P005,2026-01-13,Virtual,18,5
C009006,R033,H0270,P005,2025-06-10,F2F,10,4
C009007,R033,H0450,P004,2026-04-05,F2F,10,2
C009008,R033,H0152,P002,2026-02-06,Virtual,35,2
C009009,R033,H0056,P002,2025-06-02,F2F,34,8
C009010,R033,H0105,P005,2026-03-09,F2F,11,2
C009011,R033,H0412,P004,2025-09-09,F2F,9,2
C009012,R033,H0098,P003,2025-06-24,F2F,12,1
C009013,R033,H0361,P003,2025-12-13,F2F,28,6
C009014,R033,H0491,P002,2025-09-03,F2F,10,4
C009015,R033,H0085,P004,2026-03-12,Virtual,34,5
C009016,R033,H0139,P003,2026-04-27,F2F,16,4
C009017,R033,H0242,P005,2025-07-01,F2F,29,3
C009018,R033,H0361,P001,2026-02-02,F2F,16,1
C009019,R033,H0316,P003,2025-08-23,F2F,23,1
C009020,R033,H0450,P005,2025-06-22,F2F,9,8
C009021,R033,H0496,P005,2025-06-13,F2F,26,3
C009022,R033,H0387,P002,2025-11-01,F2F,13,0
C009023,R033,H0300,P001,2025-08-02,F2F,5,0
C009024,R033,H0056,P001,2026-02-08,F2F,8,0
C009025,R033,H0309,P001,2025-12-28,F2F,35,0
C009026,R033,H0444,P003,2025-11-28,F2F,35,4
C009027,R033,H0158,P001,2026-03-13,F2F,31,2
C009028,R033,H0015,P001,2025-09-04,F2F,30,5
C009029,R033,H0361,P002,2025-08-08,F2F,11,5
C009030,R033,H0334,P003,2026-01-15,F2F,26,7
C009031,R033,H0056,P004,2025-09-14,Virtual,29,1
C009032,R033,H0491,P001,2026-03-19,F2F,9,1
C009033,R033,H0108,P005,2025-11-03,F2F,10,6
C009034,R034,H0388,P003,2025-06-30,F2F,17,1
C009035,R034,H0046,P001,2025-05-01,F2F,31,0
C009036,R034,H0216,P002,2025-10-16,F2F,34,8
C009037,R034,H0046,P003,2025-05-26,F2F,32,3
C009038,R034,H0198,P001,2026-04-17,F2F,16,4
C009039,R034,H0432,P001,2025-10-11,F2F,22,7
C009040,R034,H0444,P004,2026-03-17,F2F,8,3
C009041,R034,H0252,P005,2026-02-24,F2F,25,2
C009042,R034,H0361,P003,2025-08-10,F2F,31,6
C009043,R034,H0015,P002,2025-08-16,Virtual,22,7
C009044,R034,H0417,P001,2026-02-17,F2F,35,5
C009045,R034,H0493,P005,2025-07-30,F2F,10,7
C009046,R034,H0145,P002,2026-03-23,F2F,15,3
C009047,R034,H0242,P001,2025-08-22,F2F,17,2
C009048,R034,H0242,P004,2025-10-05,F2F,29,2
C009049,R034,H0105,P002,2025-07-21,Virtual,15,0
C009050,R034,H0491,P005,2025-09-26,F2F,11,8
C009051,R034,H0422,P004,2025-09-13,F2F,7,2
C009052,R034,H0288,P001,2026-03-01,F2F,20,0
C009053,R034,H0198,P003,2025-07-17,F2F,5,3
C009054,R034,H0417,P002,2026-03-16,F2F,15,4
C009055,R034,H0185,P002,2026-03-08,F2F,27,2
C009056,R034,H0417,P003,2025-07-12,F2F,6,5
C009057,R034,H0300,P005,2026-04-16,F2F,26,4
C009058,R034,H0316,P003,2025-05-04,Virtual,15,6
C009059,R034,H0198,P005,2025-07-26,F2F,19,1
C009060,R034,H0017,P004,2025-08-04,F2F,33,5
C009061,R034,H0010,P002,2025-08-08,F2F,12,6
C009062,R034,H0491,P005,2026-02-06,F2F,11,0
C009063,R034,H0234,P005,2025-05-14,F2F,12,8
C009064,R034,H0300,P005,2025-09-14,Virtual,22,2
C009065,R034,H0046,P001,2025-06-11,Virtual,24,5
C009066,R034,H0158,P005,2025-06-20,F2F,23,1
C009067,R034,H0373,P001,2025-07-16,F2F,9,5
C009068,R034,H0309,P001,2025-09-01,Virtual,25,6
C009069,R034,H0493,P001,2025-11-19,F2F,16,5
C009070,R034,H0246,P003,2026-01-18,F2F,26,8
C009071,R034,H0479,P001,2025-05-08,Virtual,32,4
C009072,R034,H0242,P004,2026-03-01,Virtual,6,7
C009073,R034,H0270,P002,2025-06-04,Virtual,9,6
C009074,R034,H0417,P004,2026-03-08,F2F,32,6
C009075,R034,H0133,P004,2025-07-28,F2F,31,3
C009076,R034,H0450,P005,2025-10-20,F2F,33,1
C009077,R034,H0216,P001,2025-12-10,F2F,31,4
C009078,R034,H0224,P001,2025-09-19,Virtual,15,4
C009079,R034,H0487,P003,2025-10-11,F2F,30,6
C009080,R034,H0224,P003,2025-12-05,Virtual,16,8
C009081,R034,H0216,P003,2026-04-16,Virtual,8,7
C009082,R034,H0303,P003,2025-09-15,Virtual,29,1
C009083,R034,H0292,P001,2025-09-04,F2F,24,0
C009084,R034,H0491,P005,2025-05-22,F2F,34,4
C009085,R034,H0292,P003,2025-09-03,Virtual,23,7
C009086,R034,H0056,P004,2026-02-22,Virtual,26,3
C009087,R034,H0216,P005,2025-09-08,F2F,24,3
C009088,R034,H0373,P004,2025-06-30,F2F,33,7
C009089,R034,H0056,P001,2025-07-22,F2F,21,5
C009090,R034,H0303,P001,2026-01-06,Virtual,13,8
C009091,R034,H0493,P003,2026-01-06,F2F,34,0
C009092,R034,H0270,P002,2026-03-19,Virtual,22,8
C009093,R034,H0496,P003,2026-03-15,Virtual,7,1
C009094,R034,H0062,P001,2025-10-14,F2F,17,6
C009095,R034,H0171,P004,2025-09-10,F2F,23,7
C009096,R034,H0303,P005,2026-01-17,Virtual,17,4
C009097,R034,H0085,P001,2026-04-07,F2F,28,4
C009098,R034,H0133,P004,2025-09-26,F2F,12,0
C009099,R034,H0417,P002,2025-12-01,F2F,16,1
C009100,R034,H0334,P003,2025-11-20,F2F,6,2
C009101,R034,H0158,P002,2025-08-04,F2F,10,1
C009102,R034,H0242,P005,2025-08-24,F2F,21,4
C009103,R034,H0303,P005,2026-02-26,Virtual,18,2
C009104,R034,H0412,P002,2026-01-02,F2F,7,2
C009105,R034,H0056,P001,2025-11-18,Virtual,32,0
C009106,R034,H0268,P003,2026-04-13,F2F,23,4
C009107,R034,H0185,P005,2026-02-19,Virtual,29,6
C009108,R034,H0085,P005,2026-04-01,F2F,16,6
C009109,R034,H0479,P003,2025-07-24,Virtual,23,5
C009110,R034,H0105,P004,2026-03-03,F2F,17,7
